epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
193,3019.67,0.53777,0.4808,0.89011,0.99727,1,0.995,0.87257,0.52198,0.27133,0.84259,0.000610789,0.000610789,0.000610789
194,3033.77,0.53787,0.4783,0.90904,0.99676,1,0.995,0.85546,0.54802,0.27404,0.84871,0.000605288,0.000605288,0.000605288
195,3047.49,0.5473,0.48463,0.89941,0.99753,1,0.995,0.88102,0.49541,0.26513,0.843,0.000599787,0.000599787,0.000599787
196,3061.72,0.57206,0.56023,0.94238,0.99616,1,0.995,0.89066,0.4895,0.27573,0.83873,0.000594286,0.000594286,0.000594286
197,3075.82,0.59484,0.5726,0.90749,0.99473,1,0.995,0.87505,0.5194,0.27938,0.84051,0.000588784,0.000588784,0.000588784
198,3089.79,0.51837,0.48007,0.90335,0.99658,1,0.995,0.87862,0.51183,0.27045,0.84449,0.000583283,0.000583283,0.000583283
199,3103.64,0.55692,0.50732,0.90477,0.99778,1,0.995,0.86858,0.51836,0.27003,0.852,0.000577782,0.000577782,0.000577782
200,3117.14,0.51251,0.48127,0.88852,0.99716,1,0.995,0.87537,0.5139,0.26576,0.84792,0.000572281,0.000572281,0.000572281
201,3130.84,0.53542,0.48419,0.89805,0.99764,1,0.995,0.88231,0.50913,0.26272,0.84551,0.00056678,0.00056678,0.00056678
202,3144.9,0.52073,0.48384,0.89593,0.99734,1,0.995,0.85356,0.55135,0.27468,0.85376,0.000561279,0.000561279,0.000561279
203,3159.33,0.49177,0.45714,0.91121,0.99632,1,0.995,0.88282,0.5181,0.27596,0.84657,0.000555778,0.000555778,0.000555778
204,3173.47,0.53798,0.47543,0.9015,0.9965,1,0.995,0.8761,0.53369,0.28179,0.84992,0.000550277,0.000550277,0.000550277
205,3187.14,0.57943,0.57253,0.94386,0.99743,1,0.995,0.84405,0.61136,0.2895,0.86676,0.000544776,0.000544776,0.000544776
206,3201.17,0.54065,0.48086,0.88919,0.99726,1,0.995,0.86337,0.57536,0.28065,0.85655,0.000539275,0.000539275,0.000539275
207,3214.98,0.54432,0.49148,0.88609,0.99724,1,0.995,0.8589,0.61569,0.29146,0.85898,0.000533773,0.000533773,0.000533773
208,3229.09,0.56073,0.48475,0.90258,0.99768,1,0.995,0.86855,0.55413,0.27787,0.84825,0.000528272,0.000528272,0.000528272
209,3243.09,0.51713,0.45743,0.91098,0.9981,1,0.995,0.86832,0.54183,0.26943,0.85185,0.000522771,0.000522771,0.000522771
210,3257.61,0.5458,0.49655,0.91253,0.99818,1,0.995,0.8943,0.50443,0.26709,0.84515,0.00051727,0.00051727,0.00051727
211,3271.39,0.51087,0.43233,0.89517,0.99766,1,0.995,0.88256,0.51716,0.26519,0.84755,0.000511769,0.000511769,0.000511769
212,3285.94,0.52692,0.5084,0.90319,0.99641,1,0.995,0.88288,0.52798,0.27226,0.85265,0.000506268,0.000506268,0.000506268
